FID,wkb_geometry,id,parkomat_id,type,vejkode,p_zone,beboer_zone,vejnavn,husnr,placering,ejerlavkode,opret_dato,ret_dato
parkomat.1197,POINT (12.586322421438878 55.676095837957746),1815,4507,Betalingsautomat,2700,,,Havnegade,OF/5,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1198,POINT (12.594222537957073 55.68503108427454),1816,4510,P-info,128,,,Amaliegade,24,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1199,POINT (12.594884378955806 55.685819723856476),1817,4512,P-info,128,,,Amaliegade,36,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1200,POINT (12.58692475383952 55.68721463603567),138,4782,P-info,5280,GRØN,KA,OLFERT FISCHERS GADE,,,2000166,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1201,POINT (12.575328797911673 55.67432516787727),139,5671,Betalingsautomat,5144,RØD,RH,NY VESTERGADE,11,Eksisterende fortovsø,2000178,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1202,POINT (12.58602239179735 55.693703989150116),140,5954,P-info,3960,GRØN,RA,KRISTIANIAGADE,4,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1203,POINT (12.586343808170158 55.69419620192472),458,5955,Betalingsautomat,3960,GRØN,RA,Kristianiagade,5,"Blivende, eksisterende fortovsø",2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1204,POINT (12.587193351493541 55.69446777847769),141,5956,P-info,3960,GRØN,RA,KRISTIANIAGADE,10,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1205,POINT (12.587669531355212 55.69505882633604),142,5957,P-info,3960,GRØN,RA,KRISTIANIAGADE,13,Husmur,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1206,POINT (12.588042551897555 55.694999875449525),143,5958,Betalingsautomat,3960,GRØN,RA,KRISTIANIAGADE,14,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1207,POINT (12.58875420856985 55.69577615559281),144,5959,Betalingsautomat,3960,GRØN,RA,Kristianiagade,,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1208,POINT (12.589509327787182 55.696012958292265),145,5960,P-info,3960,GRØN,RA,KRISTIANIAGADE,20,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1209,POINT (12.58779164021431 55.693492125332455),147,5962,Betalingsautomat,8572,GRØN,RA,ØSTBANEGADE,7,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1210,POINT (12.588923395642414 55.69418182357307),148,5963,P-info,8572,GRØN,RA,ØSTBANEGADE,11,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1211,POINT (12.58986927830794 55.69476066788212),149,5964,Betalingsautomat,8572,GRØN,RA,ØSTBANEGADE,15,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1212,POINT (12.59025945791987 55.69557558143303),150,5965,P-info,8572,GRØN,RA,ØSTBANEGADE,19,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1213,POINT (12.586817290407364 55.693680305699345),151,5966,P-info,7656,GRØN,RA,TRONDHJEMSGADE,3,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1214,POINT (12.587885082333267 55.69433053290686),152,5967,Betalingsautomat,7656,GRØN,RA,TRONDHJEMSGADE,9,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1215,POINT (12.588742065619735 55.694651164140446),153,5968,P-info,7656,GRØN,RA,TRONDHJEMSGADE,10,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1216,POINT (12.589665472304002 55.69529252584557),154,5969,Betalingsautomat,6828,GRØN,RA,STAVANGERGADE,4,,2000182,2010-03-01T00:00:00,2012-01-17T00:00:00
parkomat.1217,POINT (12.590345603078813 55.69628458307746),155,5970,Betalingsautomat,1984,GRØN,RA,FRIDTJOF NANSENS PL,3,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1218,POINT (12.551102182083563 55.67358656333583),1775,6080,Betalingsautomat,7700,Grøn,VB,Tullinsgade,8,Husmur,2000151,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1219,POINT (12.564790188017907 55.67670200466925),460,6895,Betalingsautomat,7064,GRØN,RH,Studiestræde,67,Husmur,2000179,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1220,POINT (12.588160648956054 55.67203999906612),1482,7042,P-info,8340,GRØN,CH,WILDERSGADE,7,Husmur,2000153,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1221,POINT (12.572415411262266 55.690205949806085),1475,7084,Betalingsautomat,7280,GRØN,,SØLVGADE,99,,2000173,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1222,POINT (12.578718188411365 55.69540211745882),463,7139,P-info,8608,GRØN,,Øster Søgade,108,,2000182,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1223,POINT (12.56426402937481 55.66819857029238),465,7141,Betalingsautomat,3272,GRØN,VP,Ingerslevsgade,40,"Blivende, eksisterende fortovsø",2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1224,POINT (12.564947132875517 55.668964592371466),1819,7143,P-info,3272,Grøn,VP,Ingerslevsgade,,Husmur,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1225,POINT (12.579934086059579 55.669107609235844),1042,8000,Betalingsautomat,3300,BLÅ,IB,ISLANDS BRYGGE,1B,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1226,POINT (12.579218072161162 55.66851152758945),1043,8001,Betalingsautomat,3300,BLÅ,IB,ISLANDS BRYGGE,9,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1227,POINT (12.578384262585688 55.66789817061366),1044,8002,Betalingsautomat,3300,BLÅ,IB,ISLANDS BRYGGE,13,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1228,POINT (12.577790076852661 55.6674907733619),1045,8003,Betalingsautomat,3300,BLÅ,IB,ISLANDS BRYGGE,17,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1229,POINT (12.580290534791411 55.66855276523553),1046,8004,Betalingsautomat,7404,BLÅ,IB,THORSHAVNSGADE,10,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1230,POINT (12.579261340344653 55.66773673627662),1047,8007,Betalingsautomat,7404,BLÅ,IB,THORSHAVNSGADE,22,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1231,POINT (12.578472277790654 55.66717992427096),1048,8008,Betalingsautomat,7404,BLÅ,IB,THORSHAVNSGADE,26,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1232,POINT (12.578676465101445 55.66701287777492),1049,8009,Betalingsautomat,7404,BLÅ,IB,THORSHAVNSGADE,27,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1233,POINT (12.587607572122204 55.666885439239756),1050,8010,Betalingsautomat,8541,,,Ørestads Boulevard,3,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1234,POINT (12.58717467788212 55.66690311849015),1051,8011,Betalingsautomat,8541,,,Ørestads Boulevard,4,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1235,POINT (12.58520105798209 55.66505625709405),1054,8014,Betalingsautomat,8541,,,Ørestads Boulevard,,,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1236,POINT (12.584986496154528 55.66607739539047),1055,8015,Betalingsautomat,8122,BLÅ,IB,WEIDEKAMPSGADE,5,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1237,POINT (12.583748933002218 55.6665994280974),1056,8016,Betalingsautomat,8122,BLÅ,IB,WEIDEKAMPSGADE,23,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1238,POINT (12.582157882710291 55.66727318520029),1487,8017,Betalingsautomat,8122,BLÅ,IB,WEIDEKAMPSGADE,57,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1239,POINT (12.577841744709872 55.666808138288005),1058,8020,Betalingsautomat,5000,BLÅ,IB,NJALSGADE,6,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1240,POINT (12.57993328731746 55.66593055450494),1059,8021,Betalingsautomat,5000,BLÅ,IB,NJALSGADE,26A,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1241,POINT (12.58308202517155 55.664803176080866),1064,8026,Betalingsautomat,5000,BLÅ,IB,NJALSGADE,71,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1242,POINT (12.577036134214204 55.666578103384005),1065,8027,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,2,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1243,POINT (12.57789413913083 55.66635569052938),1066,8028,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,13,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1244,POINT (12.57851981268557 55.66594718041275),1067,8029,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,20,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1245,POINT (12.581455655113785 55.66471957194119),1068,8030,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,46,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1246,POINT (12.58267309086125 55.664203118946595),1069,8031,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,64,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1247,POINT (12.58322853949775 55.66407662606436),1070,8032,Betalingsautomat,1468,BLÅ,IB,EGILSGADE,59,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1248,POINT (12.582573972595243 55.663654992902),1071,8033,Betalingsautomat,2436,BLÅ,IB,GUNLØGSGADE,62,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1249,POINT (12.582076786619966 55.664008368513116),1072,8034,Betalingsautomat,2436,BLÅ,IB,GUNLØGSGADE,59,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1250,POINT (12.581156893291183 55.664184713811004),1073,8035,Betalingsautomat,2436,BLÅ,IB,GUNLØGSGADE,48,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1251,POINT (12.578718906100312 55.665251564689555),1075,8037,Betalingsautomat,2436,BLÅ,IB,GUNLØGSGADE,20,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1252,POINT (12.578085654324148 55.665661066187134),1076,8038,Betalingsautomat,2436,BLÅ,IB,GUNLØGSGADE,19,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1253,POINT (12.576929187376072 55.66597776113312),1077,8039,Betalingsautomat,2436,BLÅ,IB,GUNLØGSGADE,4,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1254,POINT (12.576228903052868 55.66627506134812),1078,8040,Betalingsautomat,3300,BLÅ,IB,Islands Brygge,27,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1255,POINT (12.57863448249392 55.66574567491101),1079,8041,Betalingsautomat,3296,BLÅ,IB,ISAFJORDSGADE,8,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1256,POINT (12.57831389693614 55.665277773483524),1080,8042,Betalingsautomat,3296,BLÅ,IB,ISAFJORDSGADE,9,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1257,POINT (12.577480937166694 55.66530594169293),1081,8043,Betalingsautomat,472,BLÅ,IB,BERGTHORASGADE,9,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1258,POINT (12.578448865125734 55.66475096904864),1082,8044,Betalingsautomat,472,BLÅ,IB,BERGTHORASGADE,18,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1259,POINT (12.58062070040293 55.663974072332074),1084,8046,Betalingsautomat,472,BLÅ,IB,BERGTHORASGADE,39,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1260,POINT (12.581307772697802 55.66355831153575),1085,8047,Betalingsautomat,472,BLÅ,IB,BERGTHORASGADE,52,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1261,POINT (12.580904741914518 55.66309711498967),1086,8048,Betalingsautomat,2528,BLÅ,IB,HALFDANSGADE,38,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1262,POINT (12.58003761389025 55.66360808355676),1087,8049,Betalingsautomat,2528,BLÅ,IB,HALFDANSGADE,41,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1263,POINT (12.578720888304055 55.663990399302314),1088,8050,Betalingsautomat,2528,BLÅ,IB,HALFDANSGADE,18,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1264,POINT (12.578509208312356 55.66425580976014),1089,8051,Betalingsautomat,2528,BLÅ,IB,HALFDANSGADE,27,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1265,POINT (12.577268014031599 55.664636785184335),1090,8052,Betalingsautomat,2528,BLÅ,IB,HALFDANSGADE,6,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1266,POINT (12.575806091077519 55.6652565637882),1091,8053,Betalingsautomat,2528,BLÅ,IB,HALFDANSGADE,OF/5,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1267,POINT (12.575320368726379 55.665581712427354),1092,8054,Betalingsautomat,3300,BLÅ,IB,ISLANDS BRYGGE,33,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1268,POINT (12.57651909680683 55.66551894964211),1093,8055,Betalingsautomat,6668,BLÅ,IB,BERGTHORASGADE,2,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1269,POINT (12.576278609578578 55.66476170289374),1094,8056,Betalingsautomat,6668,BLÅ,IB,SNORRESGADE,16,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1270,POINT (12.576697375364713 55.66417780091721),1095,8057,Betalingsautomat,6668,BLÅ,IB,SNORRESGADE,11,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1271,POINT (12.576872630719418 55.66349038135323),1096,8058,Betalingsautomat,6668,BLÅ,IB,SNORRESGADE,19,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1272,POINT (12.577783831036674 55.66291675411014),1097,8059,Betalingsautomat,4208,BLÅ,IB,LEIFSGADE,33,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1273,POINT (12.578601566397468 55.66311806045504),1098,8060,Betalingsautomat,4208,BLÅ,IB,LEIFSGADE,27,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1274,POINT (12.578969616697744 55.66348543973808),1099,8061,Betalingsautomat,4208,BLÅ,IB,LEIFSGADE,22,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1275,POINT (12.579867678177578 55.664080452520054),1100,8062,Betalingsautomat,4208,BLÅ,IB,LEIFSGADE,14,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1276,POINT (12.581342811647039 55.66499764627771),1102,8064,Betalingsautomat,4208,BLÅ,IB,LEIFSGADE,3,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1277,POINT (12.574534657024524 55.665036606084804),1103,8065,Betalingsautomat,3300,BLÅ,IB,ISLANDS BRYGGE,37,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1278,POINT (12.57385277440352 55.66360292215449),1105,8067,Betalingsautomat,7076,BLÅ,IB,Sturlasgade,OF/1,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1279,POINT (12.574913014010715 55.663353162551935),1106,8068,Betalingsautomat,7076,BLÅ,IB,Sturlasgade,OF/8,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1280,POINT (12.575690990045533 55.66282249215511),1107,8069,Betalingsautomat,7076,BLÅ,IB,STURLASGADE,12,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1281,POINT (12.576573444026193 55.66243453438291),1108,8070,Betalingsautomat,3640,BLÅ,IB,KIGKURREN,8B,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1282,POINT (12.577369219791885 55.66193525384624),1110,8072,Betalingsautomat,3640,BLÅ,IB,KIGKURREN,10,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1283,POINT (12.578409708017533 55.66216948527847),1111,8073,Betalingsautomat,232,BLÅ,IB,ARTILLERIVEJ,-,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1284,POINT (12.579365616968174 55.66245722618786),1112,8074,Betalingsautomat,232,BLÅ,IB,ARTILLERIVEJ,80,Eksisterende fortovsø,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1285,POINT (12.58045402193555 55.66273725205857),1113,8075,Betalingsautomat,232,BLÅ,IB,ARTILLERIVEJ,70,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1286,POINT (12.59268179879552 55.66785095321652),1114,8076,Betalingsautomat,8096,BLÅ,SN,VED STADSGRAVEN,15,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1287,POINT (12.594061972939498 55.66805228216308),1115,8077,Betalingsautomat,8096,BLÅ,SN,VED STADSGRAVEN,9,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1288,POINT (12.594158824833784 55.667748523607344),1116,8078,Betalingsautomat,8084,BLÅ,SN,VED MØNTEN,13,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1289,POINT (12.592794469387991 55.66634408521959),1117,8079,Betalingsautomat,384,BLÅ,SN,BARDENFLETHSGADE,4,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1290,POINT (12.593611207786664 55.66568881897465),1118,8080,Betalingsautomat,5512,BLÅ,SN,PETER VEDELS GADE,8,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1291,POINT (12.580680298645623 55.67019270733764),1798,8083,Betalingsautomat,4140,Grøn,,Langebrogade,2,,,2015-12-05T22:35:33,2015-12-07T14:06:19
parkomat.1292,POINT (12.596625493245023 55.66804108047546),1121,8084,Betalingsautomat,8028,BLÅ,SN,VED AMAGERPORT,1,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1293,POINT (12.596280371048573 55.66737242880687),1122,8085,Betalingsautomat,8028,BLÅ,SN,VED AMAGERPORT,3,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1294,POINT (12.595930047185417 55.666727028373465),1123,8086,Betalingsautomat,8028,BLÅ,SN,VED AMAGERPORT,20,Inventarzone,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1295,POINT (12.597667769213981 55.668141493718096),1124,8087,Betalingsautomat,4644,BLÅ,SN,MARKMANDSGADE,2,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1296,POINT (12.598987288282837 55.668138711893626),1125,8088,Betalingsautomat,4644,BLÅ,SN,MARKMANDSGADE,18,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1297,POINT (12.598294060524088 55.66781007035725),1126,8089,Betalingsautomat,1820,BLÅ,SN,FLINTERENDEN,6,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1298,POINT (12.59826983179038 55.668755357880585),1127,8090,Betalingsautomat,8176,BLÅ,SN,VERMLANDSGADE,12,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1299,POINT (12.599037316790037 55.66868245403683),1128,8091,Betalingsautomat,8176,BLÅ,SN,Vermlandsgade,16,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1300,POINT (12.599397244408134 55.66693633338366),1133,8099,Betalingsautomat,5952,BLÅ,SN,STORE MØLLE VEJ,6,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1301,POINT (12.598963006014191 55.66702403280004),1134,8100,Betalingsautomat,5952,BLÅ,SN,STORE MØLLE VEJ,5,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1302,POINT (12.597313068356764 55.66655898548024),1135,8101,Betalingsautomat,7196,BLÅ,SN,SVINGET,4,Ny fortovsø,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1303,POINT (12.597483796751657 55.666483859811315),1136,8102,Betalingsautomat,7196,BLÅ,SN,SVINGET,1,Ny fortovsø,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1304,POINT (12.596820336114424 55.66622197732883),1137,8103,Betalingsautomat,104,BLÅ,SN,AMAGER BOULEVARD,127,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1305,POINT (12.596497223105565 55.6654507883243),1138,8104,Betalingsautomat,7196,BLÅ,SN,SVINGET,11,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1306,POINT (12.595956635727225 55.66517999407729),1139,8105,Betalingsautomat,7196,BLÅ,SN,SVINGET,20,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1307,POINT (12.595826344784323 55.664716562525456),1141,8107,Betalingsautomat,7196,BLÅ,SN,SVINGET,15,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1308,POINT (12.606149558260231 55.66626562753427),1142,8108,Betalingsautomat,1232,BLÅ,SN,DALSLANDSGADE,15,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1309,POINT (12.604980820507505 55.666929039186215),1143,8109,Betalingsautomat,1232,BLÅ,SN,DALSLANDSGADE,8,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1310,POINT (12.604034627535757 55.66797268622762),1144,8110,Betalingsautomat,1232,BLÅ,SN,Dalslandsgade,5,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1311,POINT (12.602273565010325 55.6675657488469),1145,8111,Betalingsautomat,7856,BLÅ,SN,UPLANDSGADE,34,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1312,POINT (12.60013148262262 55.666913496066684),1146,8112,Betalingsautomat,7856,BLÅ,SN,Uplandsgade,,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1313,POINT (12.599210953962547 55.66668479553559),1147,8113,Betalingsautomat,7856,BLÅ,SN,Uplandsgade,OF/2,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1314,POINT (12.601291173425725 55.66723467366332),1148,8114,Betalingsautomat,7856,BLÅ,SN,Uplandsgade,,Eksisterende fortovsø,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1315,POINT (12.601848526096548 55.66639607232475),1149,8115,Betalingsautomat,8104,BLÅ,SN,Ved Sønderport,14,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1316,POINT (12.600298834659242 55.665519631736515),1150,8116,Betalingsautomat,8104,BLÅ,SN,VED SØNDERPORT,2,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1317,POINT (12.600571511565517 55.666287164049116),1151,8117,Betalingsautomat,2988,BLÅ,SN,HOLMBLADSVÆNGE,8,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1318,POINT (12.595961989272867 55.6661314835702),1152,8118,Betalingsautomat,104,BLÅ,SN,AMAGER BOULEVARD,122,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1319,POINT (12.597522932358203 55.665752939629044),1153,8119,Betalingsautomat,104,BLÅ,SN,AMAGER BOULEVARD,128A,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1320,POINT (12.595388201197967 55.667153828109406),1154,8120,Betalingsautomat,112,,,Amagerfælledvej,13,Husmur,,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1321,POINT (12.596966118863829 55.66514281861808),1155,8122,Betalingsautomat,3836,BLÅ,SN,KONGEDYBET,10,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1322,POINT (12.594950611519481 55.66376916539948),1156,8123,Betalingsautomat,2980,BLÅ,SN,HOLLÆNDERDYBET,35,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1323,POINT (12.596016645798993 55.664092047275176),1157,8124,Betalingsautomat,2980,BLÅ,SN,HOLLÆNDERDYBET,26,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1324,POINT (12.596822134457891 55.66429051766878),1158,8125,Betalingsautomat,2980,BLÅ,SN,HOLLÆNDERDYBET,22,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1325,POINT (12.597756089951453 55.664419953128665),1159,8126,Betalingsautomat,2980,BLÅ,SN,HOLLÆNDERDYBET,25,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1326,POINT (12.599047493573755 55.66473147633016),1160,8127,Betalingsautomat,2980,BLÅ,SN,HOLLÆNDERDYBET,3,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1327,POINT (12.601217392014654 55.66491133767783),1161,8128,Betalingsautomat,5588,BLÅ,SN,PRAGS BOULEVARD,1,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1328,POINT (12.602821442285867 55.66526198848693),1162,8129,Betalingsautomat,5588,BLÅ,SN,Prags Boulevard,,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1329,POINT (12.60715399440454 55.66639253938838),1163,8130,Betalingsautomat,5588,BLÅ,SN,PRAGS BOULEVARD,37,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1330,POINT (12.609031651131799 55.666797341327076),1164,8131,Betalingsautomat,5588,BLÅ,SN,PRAGS BOULEVARD,41,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1331,POINT (12.610437356955554 55.66710025846024),1165,8132,Betalingsautomat,5588,BLÅ,SN,Prags Boulevard,43,,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1332,POINT (12.595409779463568 55.66314729476031),1166,8133,Betalingsautomat,5064,BLÅ,SN,NORGESGADE,58,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1333,POINT (12.596591712931213 55.66326093404284),1167,8134,Betalingsautomat,5064,BLÅ,SN,NORGESGADE,29,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1334,POINT (12.597345783814575 55.663599136833945),1168,8135,Betalingsautomat,5064,BLÅ,SN,NORGESGADE,24,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1335,POINT (12.598370956086406 55.66380786852901),1169,8136,Betalingsautomat,5064,BLÅ,SN,NORGESGADE,10,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1336,POINT (12.599808499912912 55.66407333855863),1170,8137,Betalingsautomat,5064,BLÅ,SN,NORGESGADE,3,,2000171,2010-03-01T00:00:00,2015-12-05T22:34:03
parkomat.1337,POINT (12.600156309021934 55.66373887021763),1171,8138,Betalingsautomat,2536,BLÅ,SN,HALLANDSGADE,6,Husmur,2000151,2010-03-01T00:00:00,2015-12-05T22:34:03
